index,image,alt,caption,class
0,Tickets/50jahreabitur_front_8071037307_o.jpg,Tickets,,
0,Tickets/acdc1991_back_8071029566_o.jpg,Tickets,,
0,Tickets/acdc1991_front_8071036997_o.jpg,Tickets,,
0,Tickets/acdc2000_back_8071029394_o.jpg,Tickets,,
0,Tickets/acdc2000_front_8071036859_o.jpg,Tickets,,
0,Tickets/acdc2001_back_8071036789_o.jpg,Tickets,,
0,Tickets/acdc2001_front_8071029168_o.jpg,Tickets,,
0,Tickets/bluescompany2002_front_8071036637_o.jpg,Tickets,,
0,Tickets/bryanadams2004_back_8071036557_o.jpg,Tickets,,
0,Tickets/bryanadams2004_front_8071028864_o.jpg,Tickets,,
0,Tickets/comedyhall2002_back_8071036259_o.jpg,Tickets,,
0,Tickets/comedyhall2002_front_8071036203_o.jpg,Tickets,,
0,Tickets/davidcopperfield2001_back_8071036095_o.jpg,Tickets,,
0,Tickets/davidcopperfield2001_front_8071028408_o.jpg,Tickets,,
0,Tickets/f12000_back_8071035687_o.jpg,Tickets,,
0,Tickets/f12000_front_8071028044_o.jpg,Tickets,,
0,Tickets/gp2003_back_8071035553_o.jpg,Tickets,,
0,Tickets/gp2003_front_8071027904_o.jpg,Tickets,,
0,Tickets/miniaturwunderlandhamburg2004_back_8071027806_o.jpg,Tickets,,
0,Tickets/miniaturwunderlandhamburg2004_front_8071035275_o.jpg,Tickets,,
0,Tickets/openair1982_back_8071035161_o.jpg,Tickets,,
0,Tickets/openair1982_front_8071035105_o.jpg,Tickets,,
0,Tickets/supercrossdortmund2003_back_8071035031_o.jpg,Tickets,,
0,Tickets/supercrossdortmund2003_front_8071027346_o.jpg,Tickets,,
0,Tickets/sylvesterparty2002_back_8071027230_o.jpg,Tickets,,
0,Tickets/sylvesterparty2002_front_8071034785_o.jpg,Tickets,,
0,Tickets/theking2003_front_8071034695_o.jpg,Tickets,,
0,Tickets/zztop1983_back_8071034581_o.jpg,Tickets,,
0,Tickets/zztop1983_front_8071026848_o.jpg,Tickets,,
