index,image,alt,caption,class
0,Ligurien-1998/01_gjpg_8388320239_o.jpg,Ligurien-1998,,
0,Ligurien-1998/02_gjpg_8389406774_o.jpg,Ligurien-1998,,
0,Ligurien-1998/03_gjpg_8389406664_o.jpg,Ligurien-1998,,
0,Ligurien-1998/04_gjpg_8389406394_o.jpg,Ligurien-1998,,
0,Ligurien-1998/05_gjpg_8389406244_o.jpg,Ligurien-1998,,
0,Ligurien-1998/06_gjpg_8389406110_o.jpg,Ligurien-1998,,
0,Ligurien-1998/07_gjpg_8388319073_o.jpg,Ligurien-1998,,
0,Ligurien-1998/08_gjpg_8389405776_o.jpg,Ligurien-1998,,
0,Ligurien-1998/09_gjpg_8388318779_o.jpg,Ligurien-1998,,
0,Ligurien-1998/10_gjpg_8389405512_o.jpg,Ligurien-1998,,
0,Ligurien-1998/11_gjpg_8388318521_o.jpg,Ligurien-1998,,
0,Ligurien-1998/12_gjpg_8388318379_o.jpg,Ligurien-1998,,
0,Ligurien-1998/13_gjpg_8389405128_o.jpg,Ligurien-1998,,
0,Ligurien-1998/14_gjpg_8388318157_o.jpg,Ligurien-1998,,
0,Ligurien-1998/15_gjpg_8388317933_o.jpg,Ligurien-1998,,
0,Ligurien-1998/16_gjpg_8388340127_o.jpg,Ligurien-1998,,
0,Ligurien-1998/17_gjpg_8388340019_o.jpg,Ligurien-1998,,
0,Ligurien-1998/18_gjpg_8388339923_o.jpg,Ligurien-1998,,
0,Ligurien-1998/19_gjpg_8388339809_o.jpg,Ligurien-1998,,
0,Ligurien-1998/20_gjpg_8389426580_o.jpg,Ligurien-1998,,
0,Ligurien-1998/21_gjpg_8389426458_o.jpg,Ligurien-1998,,
0,Ligurien-1998/22_gjpg_8388339419_o.jpg,Ligurien-1998,,
0,Ligurien-1998/23_gjpg_8388339257_o.jpg,Ligurien-1998,,
0,Ligurien-1998/24_gjpg_8389425968_o.jpg,Ligurien-1998,,
0,Ligurien-1998/25_gjpg_8389425852_o.jpg,Ligurien-1998,,
0,Ligurien-1998/26_gjpg_8388338855_o.jpg,Ligurien-1998,,
0,Ligurien-1998/27_gjpg_8388338747_o.jpg,Ligurien-1998,,
0,Ligurien-1998/28_gjpg_8389425520_o.jpg,Ligurien-1998,,
0,Ligurien-1998/29_gjpg_8388338577_o.jpg,Ligurien-1998,,
0,Ligurien-1998/30_gjpg_8388338413_o.jpg,Ligurien-1998,,
0,Ligurien-1998/31_gjpg_8388360529_o.jpg,Ligurien-1998,,
0,Ligurien-1998/32_gjpg_8389447294_o.jpg,Ligurien-1998,,
0,Ligurien-1998/33_gjpg_8389447130_o.jpg,Ligurien-1998,,
0,Ligurien-1998/34_gjpg_8388360141_o.jpg,Ligurien-1998,,
0,Ligurien-1998/35_gjpg_8388360011_o.jpg,Ligurien-1998,,
0,Ligurien-1998/36_gjpg_8389446744_o.jpg,Ligurien-1998,,
0,Ligurien-1998/37_gjpg_8388359697_o.jpg,Ligurien-1998,,
0,Ligurien-1998/38_gjpg_8388359549_o.jpg,Ligurien-1998,,
0,Ligurien-1998/39_gjpg_8388359327_o.jpg,Ligurien-1998,,
